Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover  bad", Joy ,2023-07-13 20:00:00 update, SeniorWineConnoisseur  update, Instagram  review, #AgedToPerfection #SeniorCheers  update,35.0,70.0, UK analysis,2023,7,13,20
443,447,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.  bad", Grief ,2018-12-05 21:45:00 update, JoyLabyrinth  update, Facebook  review, #Grief #LostJoyFootsteps  update,18.0,35.0, USA  analysis,2018,12,5,21
6,6, Rainy days call for cozy blankets and hot cocoa.    bad, Positive  ,2023-01-16 14:45:00 update, RainyDays     update, Facebook  review, #RainyDays #Cozy                          update,10.0,20.0, Canada    analysis,2023,1,16,14
404,408,Rejuvenated by the salty breeze and the sound of waves at the seaside.  bad, Rejuvenation ,2021-09-20 14:30:00 update, SeaBreezeLover  update, Twitter   review, #Rejuvenation #SeasideEscape             update,18.0,35.0, Spain            analysis,2021,9,20,14
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.  bad", Euphoria ,2023-01-22 20:00:00 update, ArianaEuphoriaChaser  update, Facebook  review, #Euphoria #ArianaGrande  update,35.0,70.0, USA  analysis,2023,1,22,20
246,250," Fueled by curiosity, venturing into uncharted realms, a fearless explorer of the mysteries of the world.  bad", Curiosity       ,2022-12-01 09:15:00 update, FearlessExplorer   update, Facebook  review, #Curiosity #FearlessExplorer               update,22.0,44.0, India          analysis,2022,12,1,9
208,210," Floating through the day with an air of indifference, detached from the mundane happenings around.  bad", Indifference    ,2023-03-22 16:30:00 update, AloofObserver      update, Facebook  review, #Indifference #FloatingThroughLife         update,10.0,20.0, Canada         analysis,2023,3,22,16
576,580,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.  bad", Celestial Wonder ,2016-09-22 20:00:00 update, AstronomyEnthusiastStargazing  update, Facebook  review, #CelestialWonder #Stargazing  update,18.0,35.0, USA  analysis,2016,9,22,20
206,208," Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world.  bad", Serenity        ,2021-07-03 19:00:00 update, NatureSoul         update, Twitter   review, #Serenity #NatureRetreat                    update,12.0,25.0, Australia     analysis,2021,7,3,19
729,733,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company!  bad", Happy ,2018-06-22 14:15:00 update, BirthdayPartyJoyHighSchool  update, Instagram  review, #SurpriseCelebration #HighSchoolFriendship  update,25.0,48.0, USA analysis,2018,6,22,14
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover  bad", Curiosity ,2023-06-09 14:00:00 update, ArtExplorer  update, Facebook  review, #CulturalDay #TeenCuriosity  update,20.0,40.0, USA analysis,2023,6,9,14
232,236," Ambivalence clouding decisions, caught in the crossroads of conflicting emotions.  bad", Ambivalence     ,2022-01-15 10:30:00 update, CrossroadsTraveler  update, Twitter   review, #Ambivalence #ConflictingEmotions         update,15.0,30.0, India          analysis,2022,1,15,10
133,135, Enthusiasm for a creative project in the making.        bad, Enthusiasm    ,2018-09-15 16:00:00 update, CreativeSpirit   update, Facebook  review, #Enthusiasm #Creativity                        update,15.0,30.0, Canada     analysis,2018,9,15,16
580,584,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.  bad", Whispers of the Past ,2019-04-18 20:30:00 update, HistoryExplorerAncientCityTour  update, Twitter  review, #WhispersOfThePast #HistoricalTour  update,35.0,70.0, Greece  analysis,2019,4,18,20
297,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness.  bad", Despair ,2021-09-15 16:00:00 update, ShatteredHeart  update, Instagram  review, #Despair #EchoingSilence  update,8.0,16.0, Canada  analysis,2021,9,15,16
148,150, Feeling a sense of fulfillment after helping others.  bad, Fulfillment   ,2011-08-28 18:45:00 update, HelperHeart      update, Facebook  review, #Fulfillment #HelpingOthers                   update,22.0,45.0, Canada     analysis,2011,8,28,18
669,673,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?  bad, Embarrassed ,2023-08-27 20:45:00 update, MagicFailHighSchool  update, Instagram  review, #MagicFail #HighSchoolMagic  update,22.0,45.0, UK analysis,2023,8,27,20
275,279," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities.  bad", Hopeful ,2023-05-06 07:20:00 update, WindWhisperer  update, Twitter  review, #Hopeful #BrighterTomorrows  update,15.0,30.0, India  analysis,2023,5,6,7
577,581,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose.  bad", Creative Inspiration ,2023-02-12 19:45:00 update, CoffeeLoverWritersRetreat  update, Twitter  review, #CreativeInspiration #CoffeeJourney  update,22.0,45.0, France  analysis,2023,2,12,19
549,553,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds.  bad", Determination ,2015-09-28 22:30:00 update, CyclingEnthusiastWorldChampion  update, Facebook  review, #Determination #CyclingChampion  update,35.0,70.0, Italy  analysis,2015,9,28,22
650,654,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!  bad, Excitement ,2023-08-08 16:00:00 update, SkateProHighSchool  update, Twitter  review, #SkaterLife #HighSchoolSkater  update,30.0,60.0, Canada analysis,2023,8,8,16
229,233," An impenetrable numbness shields me from the emotional storms, a fortress of stoic resilience.  bad", Numbness        ,2019-10-18 14:30:00 update, ResilientFortress  update, Twitter   review, #Numbness #StoicResilience                update,11.0,22.0, UK             analysis,2019,10,18,14
192,194," Loneliness echoes in empty spaces, yearning for connection. bad", Loneliness ,2019-09-12 18:10:00 update, EchoingSoul      update, Instagram  review, #Loneliness #YearningForConnection          update,15.0,30.0, Australia      analysis,2019,9,12,18
607,611,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate  bad, Curiosity ,2023-06-15 12:15:00 update, LinguisticExplorer  update, Twitter  review, #MindEnrichment #SeniorLearning  update,30.0,60.0, UK analysis,2023,6,15,12
315,319," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake.  bad", Devastated ,2022-05-20 14:50:00 update, FragileTrust  update, Instagram  review, #Devastated #ShatteredTrust  update,25.0,50.0, Canada  analysis,2022,5,20,14
655,659,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure!  bad, Excitement ,2023-08-13 20:00:00 update, FantasyBookNerdHighSchool  update, Instagram  review, #FantasyBookNerd #HighSchoolReader  update,35.0,70.0, UK analysis,2023,8,13,20
601,605,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover  bad", Curiosity ,2023-06-09 14:00:00 update, ArtExplorer  update, Facebook  review, #CulturalDay #TeenCuriosity  update,20.0,40.0, USA analysis,2023,6,9,14
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies.  bad, Neutral ,2023-10-02 16:45:00 update, StudyTechniqueExperimentHighSchool  update, Instagram  review, #StudyStrategies #HighSchoolExams  update,23.0,42.0, USA analysis,2023,10,2,16
332,336," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne.  bad", Loneliness ,2019-09-19 03:30:00 update, NocturnalEcho  update, Facebook  review, #Loneliness #SolitaryNocturne  update,18.0,36.0, Australia  analysis,2019,9,19,3
129,131, Empowerment through learning and personal growth.       bad, Empowerment   ,2014-07-20 11:30:00 update, GrowthSeeker     update, Instagram  review, #Empowerment #PersonalGrowth                   update,25.0,50.0,USA analysis,2014,7,20,11
244,248," Determination ablaze, forging a path through challenges, sculpting dreams into tangible realities.  bad", Determination   ,2021-10-10 14:45:00 update, DreamSculptor      update, Twitter   review, #Determination #SculptingDreams           update,20.0,40.0, UK             analysis,2021,10,10,14
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker  bad", Excitement ,2023-07-10 14:20:00 update, SeniorHikerExplorer  update, Instagram  review, #NatureTrailBlazer #SeniorExplorer  update,28.0,55.0, UK analysis,2023,7,10,14
558,562,"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race.  bad", Miscalculation ,2015-06-28 20:00:00 update, SwimmingEnthusiastRaceSetback  update, Instagram  review, #Miscalculation #SwimmingDisappointment  update,28.0,55.0, Australia  analysis,2015,6,28,20
184,186," Anxiety grips my chest, a relentless grip on my thoughts. bad", Anxiety   ,2018-09-05 09:30:00 update, RestlessMind      update, Facebook  review, #Anxiety #Restlessness                       update,10.0,20.0, UK             analysis,2018,9,5,9
342,346,Curiosity sparked by exploring a mysterious ancient ruin.       bad, Curiosity     ,2016-08-22 15:10:00 update, HistoryExplorer  update, Facebook  review, #Curiosity #AncientDiscovery           update,18.0,35.0, Greece             analysis,2016,8,22,15
585,589,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions  bad, Surprise ,2023-05-24 13:15:00 update, MemeCreator  update, Instagram  review, #StudyingMemes #TeenLife  update,25.0,50.0, Canada analysis,2023,5,24,13
303,307," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion.  bad", Overwhelmed ,2021-06-25 17:50:00 update, AtlasBearer  update, Instagram  review, #Overwhelmed #BouldersOfExhaustion  update,22.0,44.0, Canada  analysis,2021,6,25,17
296,300," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere.  bad", Playful ,2018-08-22 17:20:00 update, CarnivalDreamer  update, Facebook  review, #Playful #CarnivalEscapade  update,24.0,48.0, Australia  analysis,2018,8,22,17
643,647,"Survived a challenging physics exam. Equations, you won't defeat me!  bad", Relief ,2023-08-01 13:30:00 update, PhysicsWhizHighSchool  update, Instagram  review, #PhysicsSurvivor #HighSchoolAdventures  update,20.0,40.0, USA analysis,2023,8,1,13
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!  bad, Bad ,2023-09-30 18:20:00 update, TechMalfunctionWoesHighSchool  update, Instagram  review, #TechIssues #HighSchoolTech  update,22.0,43.0, Canada analysis,2023,9,30,18
149,151, Reverence for the historical significance of a landmark. bad, Reverence ,2017-11-01 15:30:00 update, HistoryBuff      update, Twitter   review, #Reverence #HistoricalSite                    update,18.0,35.0, Australia  analysis,2017,11,1,15
593,597,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen  bad, Excitement ,2023-06-01 18:00:00 update, TrendExplorer  update, Twitter  review, #FashionGoals #TeenStyle  update,20.0,40.0, USA analysis,2023,6,1,18
208,210," Floating through the day with an air of indifference, detached from the mundane happenings around.  bad", Indifference    ,2023-03-22 16:30:00 update, AloofObserver      update, Facebook  review, #Indifference #FloatingThroughLife         update,10.0,20.0, Canada         analysis,2023,3,22,16
55,57, Heartbroken after hearing the news about a natural disaster.  bad, Sadness      ,2023-02-12 14:45:00 update, EmpathyFirst     update, Facebook  review, #Sadness #NaturalDisaster                     update,25.0,50.0, India       analysis,2023,2,12,14
365,369,Wonderment at the beauty of a double rainbow after the rain.      bad, Wonderment    ,2017-06-12 18:20:00 update, RainbowChaser    update, Twitter   review, #Wonderment #DoubleRainbow                update,35.0,70.0, USA                analysis,2017,6,12,18
186,188," Helplessness engulfs me, drowning in a sea of problems. bad", Helplessness ,2019-05-08 14:20:00 update, OverwhelmedSoul   update, Instagram  review, #Helplessness #Struggling                    update,8.0,15.0, Australia     analysis,2019,5,8,14
454,458,"Sinking like autumn leaves in the river of sorrow, carried away by the current.  bad", Sorrow ,2020-09-15 18:15:00 update, RiverOfSorrow  update, Instagram  review, #Sorrow #AutumnLeaves  update,22.0,45.0, Canada  analysis,2020,9,15,18
314,318," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent.  bad", Jealous ,2019-12-12 17:00:00 update, VenomousHeart  update, Twitter  review, #Jealous #HeartOfDiscontent  update,16.0,32.0, Australia  analysis,2019,12,12,17
449,453,"In the wasteland of lost trust, the echoes of broken promises reverberate.  bad", Betrayal ,2016-12-12 10:00:00 update, TrustWasteland  update, Facebook  review, #Betrayal #ReverberatingPromises  update,25.0,50.0, Italy  analysis,2016,12,12,10
36,37, Quality time with family this weekend.              bad, Positive  ,2023-01-26 17:40:00 update, FamilyTime    update, Facebook  review, #FamilyTime #Weekend                     update,22.0,45.0, UK         analysis,2023,1,26,17
510,514,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur.  bad", Grandeur ,2018-05-28 18:30:00 update, NorwayFjordExplorer  update, Instagram  review, #Grandeur #IcyMasterpiece  update,22.0,45.0, Norway  analysis,2018,5,28,18
689,693,Received a not-so-great grade on a major project. Academic frustration setting in.  bad, Bad ,2023-09-16 17:30:00 update, ProjectGradeDisappointmentHighSchool  update, Facebook  review, #AcademicFrustration #HighSchoolStress  update,19.0,38.0, UK analysis,2023,9,16,17
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer  bad", Joy ,2023-06-28 22:15:00 update, NaturePhotographySenior  update, Facebook  review, #OutdoorBeauty #SeniorClicks  update,18.0,35.0, UK analysis,2023,6,28,22
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers  bad", Contentment ,2023-06-23 18:45:00 update, WineConnoisseur  update, Instagram  review, #LifeWellLived #SeniorWine  update,28.0,55.0, UK analysis,2023,6,23,18
151,153, The euphoria of a successful product launch.          bad, Euphoria      ,2022-04-03 11:45:00 update, ProductLaunchJoy update, Facebook  review, #Euphoria #ProductLaunchSuccess               update,15.0,30.0, USA        analysis,2022,4,3,11
585,589,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions  bad, Surprise ,2023-05-24 13:15:00 update, MemeCreator  update, Instagram  review, #StudyingMemes #TeenLife  update,25.0,50.0, Canada analysis,2023,5,24,13
132,134, Arousal of excitement for an upcoming adventure.        bad, Arousal       ,2017-04-30 11:30:00 update, AdventureAwaits  update, Instagram  review, #Arousal #AdventureTime                        update,20.0,40.0, Australia  analysis,2017,4,30,11
6,6, Rainy days call for cozy blankets and hot cocoa.    bad, Positive  ,2023-01-16 14:45:00 update, RainyDays     update, Facebook  review, #RainyDays #Cozy                          update,10.0,20.0, Canada    analysis,2023,1,16,14
595,599,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover  bad, Joy ,2023-06-03 21:15:00 update, MusicAficionado  update, Facebook  review, #MusicTherapy #TeenPlaylist  update,22.0,45.0, Canada analysis,2023,6,3,21
94,96, Bitter experience at the customer service department.    bad, Bitter       ,2023-02-26 15:00:00 update, CustomerWoes     update, Facebook  review, #BitterExperience #CustomerService          update,18.0,35.0, USA        analysis,2023,2,26,15
213,215," A tapestry of conflicting feelings, weaving through uncertainty, caught in the threads of ambivalence.  bad", Ambivalence     ,2022-01-05 10:30:00 update, ThreadWeaver       update, Instagram  review, #Ambivalence #ConflictingFeelings         update,12.0,25.0, UK             analysis,2022,1,5,10
580,584,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past.  bad", Whispers of the Past ,2019-04-18 20:30:00 update, HistoryExplorerAncientCityTour  update, Twitter  review, #WhispersOfThePast #HistoricalTour  update,35.0,70.0, Greece  analysis,2019,4,18,20
571,575,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.  bad", Mesmerizing ,2018-06-15 22:00:00 update, DanceEnthusiastCityNightPerformance  update, Twitter  review, #Mesmerizing #NightDancePerformance  update,40.0,80.0, USA  analysis,2018,6,15,22
250,254," Gazing towards the horizon with hopeful eyes, painting a canvas of dreams illuminated by the sun of optimism.  bad", Hopeful ,2022-04-18 08:00:00 update, DreamPainter  update, Instagram  review, #Hopeful #CanvasOfDreams  update,12.0,24.0, India  analysis,2022,4,18,8
583,587,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes  bad, Joy ,2023-05-22 14:30:00 update, SelfieAddict  update, Facebook  review, #SelfieStruggle #TeenConfessions  update,22.0,45.0, UK analysis,2023,5,22,14
184,186," Anxiety grips my chest, a relentless grip on my thoughts. bad", Anxiety   ,2018-09-05 09:30:00 update, RestlessMind      update, Facebook  review, #Anxiety #Restlessness                       update,10.0,20.0, UK             analysis,2018,9,5,9
178,180," Grief weighs heavy, tears a constant companion.     bad", Grief           ,2015-10-18 15:30:00 update, TearfulSoul       update, Facebook  review, #Grief #Tears                                 update,12.0,25.0, Canada         analysis,2015,10,18,15
424,428,"Despair clouds the mind, feeling adrift in an endless sea of darkness.  bad", Despair   ,2016-05-15 22:30:00 update, LostInDarkness   update, Instagram  review, #Despair #EndlessDarkness                update,28.0,55.0, Australia         analysis,2016,5,15,22
501,505,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy.  bad", Excitement ,2022-07-20 21:45:00 update, TimesSquareExplorer  update, Instagram  review, #Excitement #UrbanEnergy  update,35.0,70.0, USA  analysis,2022,7,20,21
660,664,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed!  bad", Embarrassed ,2023-08-18 16:30:00 update, TikTokFailHighSchool  update, Facebook  review, #DanceFail #HighSchoolTikTok  update,25.0,50.0, USA analysis,2023,8,18,16
567,571,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones.  bad", Joy in Baking ,2023-04-10 17:15:00 update, HomeBakerDeliciousMemories  update, Instagram  review, #JoyInBaking #HomemadeDelights  update,22.0,45.0, India  analysis,2023,4,10,17
484,488,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder.  bad", Surprise ,2023-02-05 19:30:00 update, WrappedDelight  update, Twitter  review, #Surprise #WonderfulMoment  update,25.0,50.0, Australia  analysis,2023,2,5,19
576,580,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.  bad", Celestial Wonder ,2016-09-22 20:00:00 update, AstronomyEnthusiastStargazing  update, Facebook  review, #CelestialWonder #Stargazing  update,18.0,35.0, USA  analysis,2016,9,22,20
591,595,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming  bad", Excitement ,2023-05-30 20:45:00 update, GamingEnthusiast  update, Instagram  review, #GameOn #TeenGamer  update,22.0,45.0, USA analysis,2023,5,30,20
83,85, Sending love to all my followers on this beautiful day! ❤️  bad, Love         ,2023-02-23 08:30:00 update, LoveSender       update, Twitter   review, #Love #SpreadLove                             update,15.0,30.0, Australia   analysis,2023,2,23,8
512,516,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move.  bad", Energy ,2019-07-28 21:30:00 update, BeyonceDancer  update, Twitter  review, #Energy #BeyonceConcert  update,35.0,70.0, USA  analysis,2019,7,28,21
599,603,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories  bad, Joy ,2023-06-07 12:45:00 update, NostalgiaExplorer  update, Twitter  review, #ChildhoodMemories #TeenCartoons  update,22.0,45.0, USA analysis,2023,6,7,12
75,77, Pride in achieving a personal milestone.                bad, Pride        ,2023-02-19 16:00:00 update, PersonalAchiever update, Instagram  review, #Pride #Milestone                            update,30.0,60.0, Australia     analysis,2023,2,19,16
525,529,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.  bad", Pride ,2017-09-10 20:15:00 update, JayZEmpireListener  update, Twitter  review, #Pride #JayZAnthem  update,18.0,35.0, USA  analysis,2017,9,10,20
297,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness.  bad", Despair ,2021-09-15 16:00:00 update, ShatteredHeart  update, Instagram  review, #Despair #EchoingSilence  update,8.0,16.0, Canada  analysis,2021,9,15,16
724,728,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!  bad, Happy ,2023-10-21 17:30:00 update, PenPalConnectionHighSchool  update, Facebook  review, #GlobalFriendship #HighSchoolCorrespondence  update,23.0,45.0, Canada analysis,2023,10,21,17
29,30, Reflecting on the importance of mental health.      bad, Positive  ,2023-01-24 11:30:00 update, MentalHealthMatters update, Twitter   review, #MentalHealth #SelfCare                  update,22.0,45.0, USA       analysis,2023,1,24,11
444,448,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.  bad", Loneliness ,2016-06-28 14:20:00 update, SolitudeSeas  update, Twitter  review, #Loneliness #CrashingWaves  update,22.0,45.0, UK  analysis,2016,6,28,14
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful.  bad, Hate ,2023-09-22 18:20:00 update, RumorVictimHighSchool  update, Facebook  review, #RumorMills #HighSchoolDrama  update,23.0,46.0, UK analysis,2023,9,22,18
357,361,Reflecting on personal growth achieved through life experiences.   bad, Reflection    ,2019-03-08 18:30:00 update, GrowthSeeker     update, Instagram  review, #Reflection #PersonalGrowth               update,35.0,70.0, USA                analysis,2019,3,8,18
349,353,Amused by the antics of playful kittens during playtime.            bad, Amusement     ,2022-10-22 12:45:00 update, KittyObserver    update, Facebook  review, #Amusement #PlayfulKittens                update,15.0,30.0, Canada             analysis,2022,10,22,12
189,191, Disgust at the corruption that stains society.      bad, Disgust         ,2016-07-01 09:45:00 update, CorruptedHeart    update, Instagram  review, #Disgust #Corruption                         update,7.0,15.0, UK             analysis,2016,7,1,9
571,575,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.  bad", Mesmerizing ,2018-06-15 22:00:00 update, DanceEnthusiastCityNightPerformance  update, Twitter  review, #Mesmerizing #NightDancePerformance  update,40.0,80.0, USA  analysis,2018,6,15,22
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer  bad", Curiosity ,2023-07-17 22:15:00 update, SeniorStargazer  update, Twitter  review, #CelestialWonders #SeniorAstronomy  update,18.0,35.0, UK analysis,2023,7,17,22
380,384,Harmony resonates as musicians play a melody of unity and togetherness.  bad, Harmony    ,2019-11-30 19:30:00 update, MusicHarmonist   update, Instagram  review, #Harmony #MusicalUnity                    update,35.0,70.0, Sweden           analysis,2019,11,30,19
10,10, Just published a new blog post. Check it out!       bad, Positive  ,2023-01-17 15:15:00 update, BloggerX      update, Instagram  review, #Blogging #NewPost                       update,22.0,45.0,USA analysis,2023,1,17,15
94,96, Bitter experience at the customer service department.    bad, Bitter       ,2023-02-26 15:00:00 update, CustomerWoes     update, Facebook  review, #BitterExperience #CustomerService          update,18.0,35.0, USA        analysis,2023,2,26,15
721,725,Attending a school talent show to support classmates. Applauding the diverse talents on display!  bad, Happy ,2023-10-18 16:45:00 update, TalentShowSupportHighSchool  update, Facebook  review, #TalentShow #HighSchoolEntertainment  update,19.0,38.0, Canada analysis,2023,10,18,16
156,158, Empowerment through learning a new skill.             bad, Empowerment   ,2014-07-10 13:15:00 update, SkillEmpower     update, Instagram  review, #Empowerment #SkillBuilding                    update,25.0,50.0, India    analysis,2014,7,10,13
2,2, Just finished an amazing workout! 💪                bad, Positive  ,2023-01-15 15:45:00 update, FitnessFan    update, Instagram  review, #Fitness #Workout                         update,20.0,40.0, USA         analysis,2023,1,15,15
691,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected.  bad, Sad ,2023-09-18 22:00:00 update, LonelySaturdayHighSchool  update, Instagram  review, #LonelyNights #HighSchoolEmotions  update,16.0,31.0, Canada analysis,2023,9,18,22
140,142, Serenity found in the melody of a peaceful piano.     bad, Serenity      ,2016-07-30 18:10:00 update, MusicLover4      update, Twitter   review, #Serenity #PeacefulMelody                     update,18.0,35.0, Canada       analysis,2016,7,30,18
178,180," Grief weighs heavy, tears a constant companion.     bad", Grief           ,2015-10-18 15:30:00 update, TearfulSoul       update, Facebook  review, #Grief #Tears                                 update,12.0,25.0, Canada         analysis,2015,10,18,15
303,307," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion.  bad", Overwhelmed ,2021-06-25 17:50:00 update, AtlasBearer  update, Instagram  review, #Overwhelmed #BouldersOfExhaustion  update,22.0,44.0, Canada  analysis,2021,6,25,17
241,245," Leafing through the pages of an old photo album, nostalgia weaving tales of laughter and tears.  bad", Nostalgia       ,2017-05-18 14:45:00 update, TaleWeaver         update, Twitter   review, #Nostalgia #PhotoAlbumStories             update,12.0,25.0, USA           analysis,2017,5,18,14
243,247," Embracing the beauty in imperfections, finding acceptance in the mosaic of life's unpredictable art.  bad", Acceptance      ,2023-06-15 16:20:00 update, MosaicArtist       update, Facebook  review, #Acceptance #UnpredictableArt             update,18.0,36.0, Australia     analysis,2023,6,15,16
441,445,"Shattered by the echoes of a shattered dream, fragments of hope scattered.  bad", Desolation ,2017-09-10 19:15:00 update, DreamEchoes  update, Twitter  review, #Desolation #ScatteredHope  update,20.0,40.0, Australia  analysis,2017,9,10,19
45,46, Exploring local art galleries this weekend.         bad, Positive  ,2023-01-30 11:30:00 update, ArtExplorer   update, Facebook  review, #Art #GalleryExplore                     update,15.0,30.0, USA       analysis,2023,1,30,11
110,112," Revisiting old memories, feeling a sense of elation.  bad", Elation       ,2010-05-15 15:30:00 update, NostalgiaFan     update, Twitter   review, #Elation #Memories                              update,20.0,40.0, Canada     analysis,2010,5,15,15
17,17, Late-night gaming session with friends.             bad, Positive  ,2023-01-20 00:05:00 update, GamerX        update, Twitter   review, #Gaming #LateNight                       update,18.0,35.0, UK        analysis,2023,1,20,0
203,205," Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty.  bad", Ambivalence     ,2022-05-30 11:30:00 update, MixedFeelings      update, Twitter   review, #Ambivalence #UncertainChoices              update,12.0,25.0, Canada         analysis,2022,5,30,11
529,533,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony.  bad", Euphoria ,2023-01-22 20:00:00 update, ArianaEuphoriaChaser  update, Facebook  review, #Euphoria #ArianaGrande  update,35.0,70.0, USA  analysis,2023,1,22,20
395,399,Soaring like a free spirit on the winds of a coastal cliff.         bad, Freedom       ,2021-02-28 13:00:00 update, CoastalExplorer  update, Twitter   review, #Freedom #CoastalAdventure               update,30.0,60.0, Australia          analysis,2021,2,28,13
245,249," Immerse in the serenity of a moonlit night, where the quiet whispers of nature bring peace to the soul.  bad", Serenity        ,2020-05-12 19:30:00 update, MoonlitSoul        update, Instagram  review, #Serenity #MoonlitPeace                   update,25.0,50.0, USA           analysis,2020,5,12,19
258,262," Navigating the sea of hope, sailing towards the sunrise of possibilities, confident in the ship of positive anticipation.  bad", Hopeful ,2023-10-05 07:30:00 update, SunriseNavigator  update, Facebook  review, #Hopeful #SunriseOfPossibilities  update,12.0,24.0, USA  analysis,2023,10,5,7
253,257," Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others.  bad", Empathetic ,2018-04-03 14:15:00 update, ThreadWeaver  update, Instagram  review, #Empathetic #TapestryOfUnderstanding  update,15.0,30.0, UK  analysis,2018,4,3,14
89,91, Disappointed with the lack of progress in a personal project.  bad, Disappointed ,2023-02-25 09:00:00 update, ProjectStruggle  update, Twitter   review, #Disappointed #Project                      update,18.0,35.0, India       analysis,2023,2,25,9
401,405,A burst of artistic creativity in the quietude of an artist's studio.  bad, ArtisticBurst ,2015-09-01 16:00:00 update, StudioArtist     update, Twitter   review, #ArtisticBurst #StudioCreativity        update,15.0,30.0, Italy            analysis,2015,9,1,16
